SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,12708 NW 6th St,Yukon,OK,73099,232000,4,2.0,Yukon,2018,7802,2012,2,115,21,Active,,,http://www.redfin.com/OK/Yukon/12708-NW-6th-St-73099/home/71984577,MLSOK,922756,N,Y,35.4728483,-97.7536117
MLS Listing,,Single Family Residential,8813 SW 53rd Ct,Oklahoma City,OK,73179,219900,3,2.0,Oklahoma City,1859,8838,2007,2,118,,Active,,,http://www.redfin.com/OK/Oklahoma-City/8813-SW-53rd-Ct-73179/home/71944410,MLSOK,922344,N,Y,35.4120126,-97.6683968
MLS Listing,,Single Family Residential,8100 Greer Way,Oklahoma City,OK,73132,210000,3,2.0,Oklahoma City,1831,10032,2005,2,115,,Active,,,http://www.redfin.com/OK/Oklahoma-City/8100-Greer-Way-73132/home/71793343,MLSOK,922216,N,Y,35.5538253,-97.6678881
MLS Listing,,Single Family Residential,3312 Sagebrush Pl,Yukon,OK,73099,274900,4,2.0,Yukon,2165,9143,2020,2,127,29,Active,,,http://www.redfin.com/OK/Yukon/3312-Sagebrush-Pl-73099/home/78425092,MLSOK,888687,N,Y,35.5033999,-97.711529
MLS Listing,,Single Family Residential,7346 Timberlake Dr,Mustang,OK,73064,385000,4,2.5,Mustang,2796,82490,1985,2,138,14,Active,,,http://www.redfin.com/OK/Mustang/7346-Timberlake-Dr-73064/home/71882395,MLSOK,922730,N,Y,35.3921026,-97.7903847
MLS Listing,,Single Family Residential,9901 Sudbury Rd,Yukon,OK,73099,215000,3,2.0,Yukon,1919,11722,1985,2,112,,Active,,,http://www.redfin.com/OK/Yukon/9901-Sudbury-Rd-73099/home/71526804,MLSOK,922616,N,Y,35.445974,-97.6902118
MLS Listing,,Single Family Residential,9130 NE 122nd St,Jones,OK,73049,650000,4,2.5,Jones,2369,429502,2000,2,274,,Active,,,http://www.redfin.com/OK/Jones/9130-NE-122nd-St-73049/home/78597113,MLSOK,922705,N,Y,35.593786,-97.36832
MLS Listing,,Single Family Residential,11216 NW 104th St,Yukon,OK,73099,235000,4,2.0,Yukon,2010,8403,2015,2,117,17,Active,,,http://www.redfin.com/OK/Yukon/11216-NW-104th-St-73099/home/71448924,MLSOK,922657,N,Y,35.5754126,-97.7233819
MLS Listing,,Single Family Residential,105 W Charlotte Dr,Oklahoma City,OK,73139,163000,4,3.5,Oklahoma City,2628,24829,1964,2,62,,Active,,,http://www.redfin.com/OK/Oklahoma-City/105-W-Charlotte-Dr-73139/home/78356082,MLSOK,922682,N,Y,35.3732604,-97.5159741
MLS Listing,,Condo/Co-op,6034 NW Expressway Expy Unit C,Warr Acres,OK,73132,43990,2,1.5,Warr Acres,989,,1979,2,44,208,Active,,,http://www.redfin.com/OK/Warr-Acres/6034-Northwest-Expy-73132/unit-C/home/72020034,MLSOK,922643,N,Y,35.5506972,-97.622517
